text,n_word,start_pos,end_pos,label,subject,source_index,category
first,1,17027,17032,ORDINAL,Frederick Sanger,159,Chemistry
World Constituent Assembly,3,17058,17084,ORG,Frederick Sanger,159,Chemistry
Constitution,1,17115,17127,LAW,Frederick Sanger,159,Chemistry
The Sanger Institute,3,17290,17310,ORG,Frederick Sanger,159,Chemistry
1958,1,17322,17326,DATE,Frederick Sanger,159,Chemistry
Nobel Prize,2,17327,17338,WORK_OF_ART,Frederick Sanger,159,Chemistry
1980,1,17350,17354,DATE,Frederick Sanger,159,Chemistry
"Nobel Prize
",2,17355,17368,WORK_OF_ART,Frederick Sanger,159,Chemistry
Fred Sanger 2001 Video Documentary,5,17368,17402,PERSON,Frederick Sanger,159,Chemistry
"The Vega Science Trust
Portraits",4,17406,17439,ORG,Frederick Sanger,159,Chemistry
Frederick Sanger,2,17443,17459,PERSON,Frederick Sanger,159,Chemistry
the National Portrait Gallery,4,17463,17492,ORG,Frederick Sanger,159,Chemistry
London,1,17494,17500,GPE,Frederick Sanger,159,Chemistry
Frederick Sanger,2,17503,17519,PERSON,Frederick Sanger,159,Chemistry
Alan Macfarlane,2,17535,17550,PERSON,Frederick Sanger,159,Chemistry
24 August 2007,3,17552,17566,DATE,Frederick Sanger,159,Chemistry
YouTube,1,17603,17610,ORG,Frederick Sanger,159,Chemistry
57 minutes,2,17621,17631,TIME,Frederick Sanger,159,Chemistry
Frederick Sanger,2,17634,17650,PERSON,Frederick Sanger,159,Chemistry
Wellcome Library,2,17672,17688,ORG,Frederick Sanger,159,Chemistry
Frederick Sanger,2,17732,17748,PERSON,Frederick Sanger,159,Chemistry
Nobelprize.org,1,17752,17766,ORG,Frederick Sanger,159,Chemistry
Jaroslav Heyrovský,2,0,18,PERSON,Jaroslav Heyrovský,160,Chemistry
Czech,1,20,25,NORP,Jaroslav Heyrovský,160,Chemistry
"December 20, 1890 – March 27, 1967",7,68,102,DATE,Jaroslav Heyrovský,160,Chemistry
Czech,1,110,115,NORP,Jaroslav Heyrovský,160,Chemistry
the Nobel Prize,3,251,266,WORK_OF_ART,Jaroslav Heyrovský,160,Chemistry
1959,1,270,274,DATE,Jaroslav Heyrovský,160,Chemistry
Jaroslav Heyrovský,2,418,436,PERSON,Jaroslav Heyrovský,160,Chemistry
Prague,1,449,455,GPE,Jaroslav Heyrovský,160,Chemistry
"December 20, 1890",3,459,476,DATE,Jaroslav Heyrovský,160,Chemistry
fifth,1,482,487,ORDINAL,Jaroslav Heyrovský,160,Chemistry
Leopold Heyrovský,2,497,514,PERSON,Jaroslav Heyrovský,160,Chemistry
Roman Law,2,529,538,PERSON,Jaroslav Heyrovský,160,Chemistry
the Charles University,3,542,564,ORG,Jaroslav Heyrovský,160,Chemistry
Prague,1,568,574,GPE,Jaroslav Heyrovský,160,Chemistry
Clara,1,589,594,PERSON,Jaroslav Heyrovský,160,Chemistry
Hanl von Kirchtreu,3,600,618,PERSON,Jaroslav Heyrovský,160,Chemistry
1909,1,679,683,DATE,Jaroslav Heyrovský,160,Chemistry
the Charles University,3,750,772,ORG,Jaroslav Heyrovský,160,Chemistry
Prague,1,776,782,GPE,Jaroslav Heyrovský,160,Chemistry
1910 to 1914,3,789,801,DATE,Jaroslav Heyrovský,160,Chemistry
University College London,3,830,855,ORG,Jaroslav Heyrovský,160,Chemistry
Professors,1,863,873,ORG,Jaroslav Heyrovský,160,Chemistry
William Ramsay,2,878,892,PERSON,Jaroslav Heyrovský,160,Chemistry
W. C. McC. Lewis,4,894,910,PERSON,Jaroslav Heyrovský,160,Chemistry
F. G. Donnan,3,916,928,PERSON,Jaroslav Heyrovský,160,Chemistry
1913,1,957,961,DATE,Jaroslav Heyrovský,160,Chemistry
Donnan,1,1020,1026,PERSON,Jaroslav Heyrovský,160,Chemistry
the First World War Heyrovský,5,1057,1086,EVENT,Jaroslav Heyrovský,160,Chemistry
Ph.D.,1,1216,1221,WORK_OF_ART,Jaroslav Heyrovský,160,Chemistry
Prague,1,1232,1238,GPE,Jaroslav Heyrovský,160,Chemistry
1918,1,1242,1246,DATE,Jaroslav Heyrovský,160,Chemistry
London,1,1260,1266,GPE,Jaroslav Heyrovský,160,Chemistry
1921,1,1270,1274,DATE,Jaroslav Heyrovský,160,Chemistry
B. Brauner,2,1343,1353,PERSON,Jaroslav Heyrovský,160,Chemistry
the Institute of Analytical Chemistry,5,1357,1394,ORG,Jaroslav Heyrovský,160,Chemistry
the Charles University,3,1398,1420,ORG,Jaroslav Heyrovský,160,Chemistry
Prague,1,1422,1428,GPE,Jaroslav Heyrovský,160,Chemistry
Associate Professor,2,1449,1468,ORG,Jaroslav Heyrovský,160,Chemistry
1922,1,1472,1476,DATE,Jaroslav Heyrovský,160,Chemistry
1926,1,1484,1488,DATE,Jaroslav Heyrovský,160,Chemistry
University,1,1503,1513,ORG,Jaroslav Heyrovský,160,Chemistry
1922,1,1617,1621,DATE,Jaroslav Heyrovský,160,Chemistry
Czech,1,1761,1766,NORP,Jaroslav Heyrovský,160,Chemistry
University,1,1789,1799,ORG,Jaroslav Heyrovský,160,Chemistry
1950,1,1864,1868,DATE,Jaroslav Heyrovský,160,Chemistry
Polarographic Institute,2,1934,1957,ORG,Jaroslav Heyrovský,160,Chemistry
the Czechoslovak Academy of Sciences,5,1987,2023,ORG,Jaroslav Heyrovský,160,Chemistry
1952,1,2027,2031,DATE,Jaroslav Heyrovský,160,Chemistry
1926,1,2037,2041,DATE,Jaroslav Heyrovský,160,Chemistry
Marie,1,2070,2075,PERSON,Jaroslav Heyrovský,160,Chemistry
Mary) Koranová,2,2077,2091,PERSON,Jaroslav Heyrovský,160,Chemistry
two,1,2112,2115,CARDINAL,Jaroslav Heyrovský,160,Chemistry
Jitka,1,2138,2143,PERSON,Jaroslav Heyrovský,160,Chemistry
Michael,1,2156,2163,PERSON,Jaroslav Heyrovský,160,Chemistry
Jaroslav Heyrovský,2,2166,2184,PERSON,Jaroslav Heyrovský,160,Chemistry
"March 27, 1967",3,2193,2207,DATE,Jaroslav Heyrovský,160,Chemistry
Vyšehrad,1,2232,2240,ORG,Jaroslav Heyrovský,160,Chemistry
Prague,1,2253,2259,GPE,Jaroslav Heyrovský,160,Chemistry
Fellow of University College,4,2372,2400,ORG,Jaroslav Heyrovský,160,Chemistry
London,1,2402,2408,GPE,Jaroslav Heyrovský,160,Chemistry
1927,1,2413,2417,DATE,Jaroslav Heyrovský,160,Chemistry
the Technical University,3,2457,2481,ORG,Jaroslav Heyrovský,160,Chemistry
Dresden,1,2483,2490,GPE,Jaroslav Heyrovský,160,Chemistry
1955,1,2494,2498,DATE,Jaroslav Heyrovský,160,Chemistry
the University of Warsaw,4,2500,2524,ORG,Jaroslav Heyrovský,160,Chemistry
1956,1,2528,2532,DATE,Jaroslav Heyrovský,160,Chemistry
1959,1,2566,2570,DATE,Jaroslav Heyrovský,160,Chemistry
the University of Paris,4,2576,2599,ORG,Jaroslav Heyrovský,160,Chemistry
1960,1,2603,2607,DATE,Jaroslav Heyrovský,160,Chemistry
the American Academy of Arts and Sciences,7,2647,2688,ORG,Jaroslav Heyrovský,160,Chemistry
1933,1,2692,2696,DATE,Jaroslav Heyrovský,160,Chemistry
the Hungarian Academy of Sciences,5,2701,2734,ORG,Jaroslav Heyrovský,160,Chemistry
1955,1,2738,2742,DATE,Jaroslav Heyrovský,160,Chemistry
the Indian Academy of Sciences,5,2744,2774,ORG,Jaroslav Heyrovský,160,Chemistry
1955,1,2790,2794,DATE,Jaroslav Heyrovský,160,Chemistry
the Polish Academy of Sciences,5,2796,2826,ORG,Jaroslav Heyrovský,160,Chemistry
Warsaw,1,2828,2834,GPE,Jaroslav Heyrovský,160,Chemistry
1962,1,2839,2843,DATE,Jaroslav Heyrovský,160,Chemistry
the German Academy of Sciences,5,2881,2911,ORG,Jaroslav Heyrovský,160,Chemistry
Berlin,1,2913,2919,GPE,Jaroslav Heyrovský,160,Chemistry
1955,1,2924,2928,DATE,Jaroslav Heyrovský,160,Chemistry
the German Academy of Natural Scientists,6,2940,2980,ORG,Jaroslav Heyrovský,160,Chemistry
Leopoldina,1,2982,2992,PERSON,Jaroslav Heyrovský,160,Chemistry
Halle,1,2994,2999,GPE,Jaroslav Heyrovský,160,Chemistry
Saale,1,3000,3005,GPE,Jaroslav Heyrovský,160,Chemistry
1956,1,3010,3014,DATE,Jaroslav Heyrovský,160,Chemistry
the Royal Danish Academy of Sciences,6,3034,3070,ORG,Jaroslav Heyrovský,160,Chemistry
Copenhagen,1,3072,3082,ORG,Jaroslav Heyrovský,160,Chemistry
1962,1,3087,3091,DATE,Jaroslav Heyrovský,160,Chemistry
the International Union of Physics,5,3111,3145,ORG,Jaroslav Heyrovský,160,Chemistry
1951 to 1957,3,3151,3163,DATE,Jaroslav Heyrovský,160,Chemistry
first,1,3179,3184,ORDINAL,Jaroslav Heyrovský,160,Chemistry
the Polarographic Society,3,3204,3229,ORG,Jaroslav Heyrovský,160,Chemistry
London,1,3231,3237,GPE,Jaroslav Heyrovský,160,Chemistry
the Polarographic Society of Japan,5,3258,3292,ORG,Jaroslav Heyrovský,160,Chemistry
the Chemical Societies,3,3313,3335,ORG,Jaroslav Heyrovský,160,Chemistry
Czechoslovakia,1,3339,3353,GPE,Jaroslav Heyrovský,160,Chemistry
Austria,1,3355,3362,GPE,Jaroslav Heyrovský,160,Chemistry
Poland,1,3364,3370,GPE,Jaroslav Heyrovský,160,Chemistry
England,1,3372,3379,GPE,Jaroslav Heyrovský,160,Chemistry
India,1,3384,3389,GPE,Jaroslav Heyrovský,160,Chemistry
1965,1,3394,3398,DATE,Jaroslav Heyrovský,160,Chemistry
Heyrovský,1,3400,3409,PRODUCT,Jaroslav Heyrovský,160,Chemistry
the Royal Society,3,3442,3459,ORG,Jaroslav Heyrovský,160,Chemistry
1965,1,3474,3478,DATE,Jaroslav Heyrovský,160,Chemistry
Czechoslovakia,1,3484,3498,GPE,Jaroslav Heyrovský,160,Chemistry
the State Prize,3,3521,3536,PRODUCT,Jaroslav Heyrovský,160,Chemistry
First Grade,2,3538,3549,ORG,Jaroslav Heyrovský,160,Chemistry
1951,1,3554,3558,DATE,Jaroslav Heyrovský,160,Chemistry
1955,1,3567,3571,DATE,Jaroslav Heyrovský,160,Chemistry
the Czechoslovak Republic,3,3585,3610,GPE,Jaroslav Heyrovský,160,Chemistry
the United States,3,3651,3668,GPE,Jaroslav Heyrovský,160,Chemistry
1933,1,3672,3676,DATE,Jaroslav Heyrovský,160,Chemistry
USSR,1,3682,3686,GPE,Jaroslav Heyrovský,160,Chemistry
1934,1,3690,3694,DATE,Jaroslav Heyrovský,160,Chemistry
England,1,3696,3703,GPE,Jaroslav Heyrovský,160,Chemistry
1946,1,3707,3711,DATE,Jaroslav Heyrovský,160,Chemistry
Sweden,1,3713,3719,GPE,Jaroslav Heyrovský,160,Chemistry
1947,1,3723,3727,DATE,Jaroslav Heyrovský,160,Chemistry
the People's Republic of China,5,3729,3759,GPE,Jaroslav Heyrovský,160,Chemistry
1958,1,3763,3767,DATE,Jaroslav Heyrovský,160,Chemistry
U.A.R.,1,3776,3782,ORG,Jaroslav Heyrovský,160,Chemistry
Egypt,1,3784,3789,GPE,Jaroslav Heyrovský,160,Chemistry
1960,1,3794,3798,DATE,Jaroslav Heyrovský,160,Chemistry
1961,1,3803,3807,DATE,Jaroslav Heyrovský,160,Chemistry
Moon,1,3838,3842,PERSON,Jaroslav Heyrovský,160,Chemistry
Jaroslav Heyrovský,2,3927,3945,PERSON,Jaroslav Heyrovský,160,Chemistry
Nobelprize.org,1,3949,3963,ORG,Jaroslav Heyrovský,160,Chemistry
the Nobel Lecture,3,3975,3992,WORK_OF_ART,Jaroslav Heyrovský,160,Chemistry
December 11,2,3994,4005,DATE,Jaroslav Heyrovský,160,Chemistry
Jaroslav Heyrovsky,2,4071,4089,PERSON,Jaroslav Heyrovský,160,Chemistry
Electrochemistry Encyclopedia,2,4109,4138,PERSON,Jaroslav Heyrovský,160,Chemistry
2008-05-09,1,4170,4180,DATE,Jaroslav Heyrovský,160,Chemistry
Willard Frank Libby,3,0,19,PERSON,Willard Frank Libby,161,Chemistry
"December 17, 1908 – September 8, 1980",7,21,58,DATE,Willard Frank Libby,161,Chemistry
American,1,67,75,NORP,Willard Frank Libby,161,Chemistry
1949,1,119,123,DATE,Willard Frank Libby,161,Chemistry
Libby,1,284,289,PERSON,Willard Frank Libby,161,Chemistry
the Nobel Prize in Chemistry,5,302,330,WORK_OF_ART,Willard Frank Libby,161,Chemistry
1960,1,334,338,DATE,Willard Frank Libby,161,Chemistry
1931,1,343,347,CARDINAL,Willard Frank Libby,161,Chemistry
"the University of California, Berkeley",5,370,408,ORG,Willard Frank Libby,161,Chemistry
1933,1,450,454,DATE,Willard Frank Libby,161,Chemistry
Geiger,1,512,518,PERSON,Willard Frank Libby,161,Chemistry
World War II,3,589,601,EVENT,Willard Frank Libby,161,Chemistry
the Manhattan Project's Substitute Alloy Materials,6,615,665,ORG,Willard Frank Libby,161,Chemistry
Columbia University,2,688,707,ORG,Willard Frank Libby,161,Chemistry
Libby,1,790,795,PERSON,Willard Frank Libby,161,Chemistry
the University of Chicago's Institute for Nuclear Studies,8,824,881,ORG,Willard Frank Libby,161,Chemistry
carbon-14,1,951,960,DATE,Willard Frank Libby,161,Chemistry
1950,1,1059,1063,DATE,Willard Frank Libby,161,Chemistry
the General Advisory Committee,4,1087,1117,ORG,Willard Frank Libby,161,Chemistry
GAC,1,1119,1122,ORG,Willard Frank Libby,161,Chemistry
the Atomic Energy Commission,4,1127,1155,ORG,Willard Frank Libby,161,Chemistry
1954,1,1198,1202,DATE,Willard Frank Libby,161,Chemistry
Edward Teller,2,1247,1260,PERSON,Willard Frank Libby,161,Chemistry
Libby,1,1428,1433,PERSON,Willard Frank Libby,161,Chemistry
AEC,1,1452,1455,ORG,Willard Frank Libby,161,Chemistry
1959,1,1459,1463,DATE,Willard Frank Libby,161,Chemistry
University of California,3,1500,1524,ORG,Willard Frank Libby,161,Chemistry
Los Angeles,2,1526,1537,GPE,Willard Frank Libby,161,Chemistry
UCLA,1,1539,1543,ORG,Willard Frank Libby,161,Chemistry
1976,1,1589,1593,DATE,Willard Frank Libby,161,Chemistry
1962,1,1599,1603,DATE,Willard Frank Libby,161,Chemistry
the University of California statewide Institute of Geophysics and Planetary Physics,11,1631,1715,ORG,Willard Frank Libby,161,Chemistry
IGPP,1,1717,1721,ORG,Willard Frank Libby,161,Chemistry
first,1,1740,1745,ORDINAL,Willard Frank Libby,161,Chemistry
Environmental Engineering,2,1746,1771,ORG,Willard Frank Libby,161,Chemistry
UCLA,1,1783,1787,ORG,Willard Frank Libby,161,Chemistry
1972,1,1791,1795,DATE,Willard Frank Libby,161,Chemistry
the California Air Resources Board,5,1816,1850,ORG,Willard Frank Libby,161,Chemistry
California,1,1885,1895,GPE,Willard Frank Libby,161,Chemistry
Willard Frank Libby,3,1957,1976,PERSON,Willard Frank Libby,161,Chemistry
Parachute,1,1989,1998,GPE,Willard Frank Libby,161,Chemistry
Colorado,1,2000,2008,GPE,Willard Frank Libby,161,Chemistry
"December 17, 1908",3,2013,2030,DATE,Willard Frank Libby,161,Chemistry
Edward Libby,2,2055,2067,PERSON,Willard Frank Libby,161,Chemistry
Eva May,2,2081,2088,PERSON,Willard Frank Libby,161,Chemistry
two,1,2110,2113,CARDINAL,Willard Frank Libby,161,Chemistry
Elmer,1,2124,2129,PERSON,Willard Frank Libby,161,Chemistry
Raymond,1,2134,2141,GPE,Willard Frank Libby,161,Chemistry
two,1,2147,2150,CARDINAL,Willard Frank Libby,161,Chemistry
Eva,1,2160,2163,PERSON,Willard Frank Libby,161,Chemistry
Libby,1,2176,2181,PERSON,Willard Frank Libby,161,Chemistry
two,1,2207,2210,CARDINAL,Willard Frank Libby,161,Chemistry
Colorado,1,2216,2224,GPE,Willard Frank Libby,161,Chemistry
five,1,2250,2254,DATE,Willard Frank Libby,161,Chemistry
Libby,1,2256,2261,PERSON,Willard Frank Libby,161,Chemistry
Santa Rosa,2,2281,2291,GPE,Willard Frank Libby,161,Chemistry
California,1,2293,2303,GPE,Willard Frank Libby,161,Chemistry
Analy High School,3,2317,2334,ORG,Willard Frank Libby,161,Chemistry
Sebastopol,1,2339,2349,ORG,Willard Frank Libby,161,Chemistry
1926,1,2378,2382,DATE,Willard Frank Libby,161,Chemistry
Libby,1,2384,2389,PERSON,Willard Frank Libby,161,Chemistry
6 feet 2 inches,4,2406,2421,QUANTITY,Willard Frank Libby,161,Chemistry
188 cm,2,2423,2429,QUANTITY,Willard Frank Libby,161,Chemistry
tall,1,2431,2435,PERSON,Willard Frank Libby,161,Chemistry
1927,1,2489,2493,DATE,Willard Frank Libby,161,Chemistry
"the University of California, Berkeley",5,2505,2543,ORG,Willard Frank Libby,161,Chemistry
1931,1,2573,2577,DATE,Willard Frank Libby,161,Chemistry
PhD,1,2587,2590,WORK_OF_ART,Willard Frank Libby,161,Chemistry
1933,1,2594,2598,DATE,Willard Frank Libby,161,Chemistry
Wendell Mitchell Latimer,3,2753,2777,ORG,Willard Frank Libby,161,Chemistry
George de Hevesy,3,2808,2824,PERSON,Willard Frank Libby,161,Chemistry
Max Pahl,2,2829,2837,PERSON,Willard Frank Libby,161,Chemistry
Libby,1,2951,2956,PERSON,Willard Frank Libby,161,Chemistry
Instructor,1,2971,2981,ORG,Willard Frank Libby,161,Chemistry
"the University of California, Berkeley",5,3016,3054,ORG,Willard Frank Libby,161,Chemistry
1933,1,3059,3063,DATE,Willard Frank Libby,161,Chemistry
1938,1,3120,3124,DATE,Willard Frank Libby,161,Chemistry
1930s,1,3139,3144,DATE,Willard Frank Libby,161,Chemistry
Geiger,1,3164,3170,PERSON,Willard Frank Libby,161,Chemistry
Berkeley,1,3246,3254,ORG,Willard Frank Libby,161,Chemistry
Alpha Chi Sigma,3,3268,3283,ORG,Willard Frank Libby,161,Chemistry
1941,1,3287,3291,DATE,Willard Frank Libby,161,Chemistry
That year,2,3293,3302,DATE,Willard Frank Libby,161,Chemistry
Princeton University,2,3367,3387,ORG,Willard Frank Libby,161,Chemistry
Manhattan,1,3397,3406,GPE,Willard Frank Libby,161,Chemistry
"December 8, 1941",3,3422,3438,DATE,Willard Frank Libby,161,Chemistry
the day,2,3440,3447,DATE,Willard Frank Libby,161,Chemistry
Japanese,1,3458,3466,NORP,Willard Frank Libby,161,Chemistry
Pearl Harbor,2,3477,3489,FAC,Willard Frank Libby,161,Chemistry
the United States,3,3498,3515,GPE,Willard Frank Libby,161,Chemistry
World War II,3,3521,3533,EVENT,Willard Frank Libby,161,Chemistry
Libby,1,3535,3540,PERSON,Willard Frank Libby,161,Chemistry
Nobel Prize,2,3569,3580,WORK_OF_ART,Willard Frank Libby,161,Chemistry
Harold Urey,2,3590,3601,PERSON,Willard Frank Libby,161,Chemistry
Urey,1,3603,3607,ORG,Willard Frank Libby,161,Chemistry
Libby,1,3621,3626,PERSON,Willard Frank Libby,161,Chemistry
"the University of California, Berkeley",5,3650,3688,ORG,Willard Frank Libby,161,Chemistry
Columbia University,2,3708,3727,ORG,Willard Frank Libby,161,Chemistry
the Manhattan Project,3,3739,3760,ORG,Willard Frank Libby,161,Chemistry
Substitute Alloy Materials,3,3826,3852,ORG,Willard Frank Libby,161,Chemistry
New York City,3,3896,3909,GPE,Willard Frank Libby,161,Chemistry
Libby,1,3916,3921,PERSON,Willard Frank Libby,161,Chemistry
Leonia,1,3940,3946,GPE,Willard Frank Libby,161,Chemistry
New Jersey,2,3948,3958,GPE,Willard Frank Libby,161,Chemistry
the next three years,4,3966,3986,DATE,Willard Frank Libby,161,Chemistry
Libby,1,3988,3993,PERSON,Willard Frank Libby,161,Chemistry
only 0.7 percent,3,4136,4152,PERCENT,Willard Frank Libby,161,Chemistry
The SAM Laboratories,3,4173,4193,ORG,Willard Frank Libby,161,Chemistry
1942,1,4599,4603,DATE,Willard Frank Libby,161,Chemistry
Libby,1,4605,4610,PERSON,Willard Frank Libby,161,Chemistry
Edward O. Norris,3,4802,4818,PERSON,Willard Frank Libby,161,Chemistry
the Jelliff Manufacturing Corporation,4,4822,4859,ORG,Willard Frank Libby,161,Chemistry
Edward Adler,2,4864,4876,PERSON,Willard Frank Libby,161,Chemistry
the City College of New York,6,4882,4910,ORG,Willard Frank Libby,161,Chemistry
Norris-Adler,1,4939,4951,ORG,Willard Frank Libby,161,Chemistry
late 1942,2,4964,4973,DATE,Willard Frank Libby,161,Chemistry
the SAM Laboratories,3,5022,5042,ORG,Willard Frank Libby,161,Chemistry
K-25,1,5129,5133,PRODUCT,Willard Frank Libby,161,Chemistry
Libby,1,5135,5140,PERSON,Willard Frank Libby,161,Chemistry
Kellex,1,5172,5178,ORG,Willard Frank Libby,161,Chemistry
Libby,1,5227,5232,PERSON,Willard Frank Libby,161,Chemistry
Norris-Adler,1,5285,5297,ORG,Willard Frank Libby,161,Chemistry
K-25,1,5478,5482,PRODUCT,Willard Frank Libby,161,Chemistry
September 1943,2,5514,5528,DATE,Willard Frank Libby,161,Chemistry
1943,1,5534,5538,DATE,Willard Frank Libby,161,Chemistry
1944,1,5551,5555,DATE,Willard Frank Libby,161,Chemistry
K-25,1,5613,5617,ORG,Willard Frank Libby,161,Chemistry
April 1944,2,5621,5631,DATE,Willard Frank Libby,161,Chemistry
Kellex,1,5698,5704,ORG,Willard Frank Libby,161,Chemistry
July 1944,2,5718,5727,DATE,Willard Frank Libby,161,Chemistry
Kellex,1,5729,5735,ORG,Willard Frank Libby,161,Chemistry
K-25,1,5770,5774,PRODUCT,Willard Frank Libby,161,Chemistry
February 1945,2,5804,5817,DATE,Willard Frank Libby,161,Chemistry
April 1945,2,5902,5912,DATE,Willard Frank Libby,161,Chemistry
K-25,1,5914,5918,PERSON,Willard Frank Libby,161,Chemistry
1.1%,1,5934,5938,PERCENT,Willard Frank Libby,161,Chemistry
K-25,1,5981,5985,PRODUCT,Willard Frank Libby,161,Chemistry
Y-12,1,6016,6020,PRODUCT,Willard Frank Libby,161,Chemistry
K-25,1,6098,6102,PRODUCT,Willard Frank Libby,161,Chemistry
Kellex,1,6128,6134,PERSON,Willard Frank Libby,161,Chemistry
540,1,6178,6181,CARDINAL,Willard Frank Libby,161,Chemistry
K-27,1,6226,6230,PRODUCT,Willard Frank Libby,161,Chemistry
K-25,1,6244,6248,PRODUCT,Willard Frank Libby,161,Chemistry
"2,892",1,6251,6256,CARDINAL,Willard Frank Libby,161,Chemistry
August 1945,2,6287,6298,DATE,Willard Frank Libby,161,Chemistry
August 5,2,6305,6313,DATE,Willard Frank Libby,161,Chemistry
K-25,1,6315,6319,PRODUCT,Willard Frank Libby,161,Chemistry
23 percent,2,6356,6366,PERCENT,Willard Frank Libby,161,Chemistry
K-25,1,6380,6384,PERSON,Willard Frank Libby,161,Chemistry
K-27,1,6389,6393,PRODUCT,Willard Frank Libby,161,Chemistry
the early postwar period,4,6432,6456,DATE,Willard Frank Libby,161,Chemistry
Hiroshima,1,6639,6648,GPE,Willard Frank Libby,161,Chemistry
"August 6, 1945",3,6652,6666,DATE,Willard Frank Libby,161,Chemistry
Libby,1,6668,6673,PERSON,Willard Frank Libby,161,Chemistry
Libby,1,6807,6812,PERSON,Willard Frank Libby,161,Chemistry
the University of Chicago,4,6836,6861,ORG,Willard Frank Libby,161,Chemistry
the new Institute for Nuclear Studies,6,6912,6949,ORG,Willard Frank Libby,161,Chemistry
1939,1,7007,7011,DATE,Willard Frank Libby,161,Chemistry
Serge Korff,2,7013,7024,PERSON,Willard Frank Libby,161,Chemistry
nitrogen-14,1,7121,7132,DATE,Willard Frank Libby,161,Chemistry
carbon-14,1,7155,7164,DATE,Willard Frank Libby,161,Chemistry
1n + 14N,3,7169,7177,DATE,Willard Frank Libby,161,Chemistry
half,1,7194,7198,CARDINAL,Willard Frank Libby,161,Chemistry
carbon-14,1,7207,7216,DATE,Willard Frank Libby,161,Chemistry
"5,730±40 years",2,7220,7234,DATE,Willard Frank Libby,161,Chemistry
Libby,1,7236,7241,PERSON,Willard Frank Libby,161,Chemistry
carbon-14,1,7311,7320,DATE,Willard Frank Libby,161,Chemistry
1946,1,7411,7415,DATE,Willard Frank Libby,161,Chemistry
Radiocarbon Dating,2,7453,7471,PERSON,Willard Frank Libby,161,Chemistry
1955,1,7475,7479,DATE,Willard Frank Libby,161,Chemistry
1960,1,7821,7825,DATE,Willard Frank Libby,161,Chemistry
the Nobel Prize in Chemistry,5,7842,7870,WORK_OF_ART,Willard Frank Libby,161,Chemistry
carbon-14,1,7894,7903,DATE,Willard Frank Libby,161,Chemistry
Atomic Energy Commission,3,8097,8121,ORG,Willard Frank Libby,161,Chemistry
Atomic Energy Commission,3,8126,8150,ORG,Willard Frank Libby,161,Chemistry
AEC,1,8152,8155,ORG,Willard Frank Libby,161,Chemistry
Gordon Dean,2,8166,8177,PERSON,Willard Frank Libby,161,Chemistry
Libby,1,8188,8193,PERSON,Willard Frank Libby,161,Chemistry
General Advisory Committee,3,8213,8239,ORG,Willard Frank Libby,161,Chemistry
GAC,1,8241,8244,ORG,Willard Frank Libby,161,Chemistry
1950,1,8249,8253,DATE,Willard Frank Libby,161,Chemistry
1954,1,8258,8262,DATE,Willard Frank Libby,161,Chemistry
AEC,1,8284,8287,ORG,Willard Frank Libby,161,Chemistry
Dwight D. Eisenhower,3,8314,8334,PERSON,Willard Frank Libby,161,Chemistry
Dean,1,8360,8364,PERSON,Willard Frank Libby,161,Chemistry
Lewis Strauss,2,8378,8391,PERSON,Willard Frank Libby,161,Chemistry
Libby,1,8393,8398,PERSON,Willard Frank Libby,161,Chemistry
Chicago,1,8425,8432,GPE,Willard Frank Libby,161,Chemistry
Washington,1,8436,8446,GPE,Willard Frank Libby,161,Chemistry
D.C.,1,8448,8452,GPE,Willard Frank Libby,161,Chemistry
the Carnegie Institution,3,8553,8577,ORG,Willard Frank Libby,161,Chemistry
Edward Teller,2,8708,8721,PERSON,Willard Frank Libby,161,Chemistry
Robert Oppenheimer,2,8734,8752,PERSON,Willard Frank Libby,161,Chemistry
Libby,1,8869,8874,PERSON,Willard Frank Libby,161,Chemistry
Eisenhower,1,8913,8923,PERSON,Willard Frank Libby,161,Chemistry
Atoms for Peace,3,8926,8941,ORG,Willard Frank Libby,161,Chemistry
the United States,3,8967,8984,GPE,Willard Frank Libby,161,Chemistry
the Geneva Conferences on Peaceful Uses of Atomic Energy,9,8999,9055,ORG,Willard Frank Libby,161,Chemistry
1955,1,9059,9063,DATE,Willard Frank Libby,161,Chemistry
1958,1,9068,9072,DATE,Willard Frank Libby,161,Chemistry
five,1,9107,9111,CARDINAL,Willard Frank Libby,161,Chemistry
AEC,1,9112,9115,ORG,Willard Frank Libby,161,Chemistry
Libby,1,9142,9147,PERSON,Willard Frank Libby,161,Chemistry
Eisenhower,1,9162,9172,PERSON,Willard Frank Libby,161,Chemistry
January 1956,2,9500,9512,DATE,Willard Frank Libby,161,Chemistry
Project Sunshine,2,9552,9568,ORG,Willard Frank Libby,161,Chemistry
1953,1,9697,9701,DATE,Willard Frank Libby,161,Chemistry
GAC,1,9723,9726,ORG,Willard Frank Libby,161,Chemistry
1958,1,9731,9735,DATE,Willard Frank Libby,161,Chemistry
Libby,1,9742,9747,PERSON,Willard Frank Libby,161,Chemistry
Teller,1,9752,9758,PERSON,Willard Frank Libby,161,Chemistry
Libby,1,9833,9838,PERSON,Willard Frank Libby,161,Chemistry
AEC,1,9857,9860,ORG,Willard Frank Libby,161,Chemistry
1959,1,9864,9868,DATE,Willard Frank Libby,161,Chemistry
University of California,3,9910,9934,ORG,Willard Frank Libby,161,Chemistry
Los Angeles,2,9936,9947,GPE,Willard Frank Libby,161,Chemistry
