text,n_word,start_pos,end_pos,label,subject,source_index,category
Perutz,1,9487,9493,NORP,Max Ferdinand Perutz,163,Chemistry
British,1,9503,9510,NORP,Max Ferdinand Perutz,163,Chemistry
Tony Blair,2,9526,9536,PERSON,Max Ferdinand Perutz,163,Chemistry
American,1,9612,9620,NORP,Max Ferdinand Perutz,163,Chemistry
Bush,1,9670,9674,PERSON,Max Ferdinand Perutz,163,Chemistry
thousands,1,9715,9724,CARDINAL,Max Ferdinand Perutz,163,Chemistry
Honours,1,9900,9907,ORG,Max Ferdinand Perutz,163,Chemistry
Perutz,1,9923,9929,NORP,Max Ferdinand Perutz,163,Chemistry
the Royal Society,3,9954,9971,ORG,Max Ferdinand Perutz,163,Chemistry
FRS,1,9973,9976,ORG,Max Ferdinand Perutz,163,Chemistry
1954,1,9981,9985,DATE,Max Ferdinand Perutz,163,Chemistry
the Nobel Prize for Chemistry,5,10002,10031,WORK_OF_ART,Max Ferdinand Perutz,163,Chemistry
1962,1,10035,10039,DATE,Max Ferdinand Perutz,163,Chemistry
John Kendrew,2,10062,10074,PERSON,Max Ferdinand Perutz,163,Chemistry
Max Perutz,2,10152,10162,PERSON,Max Ferdinand Perutz,163,Chemistry
the British Empire,3,10254,10272,GPE,Max Ferdinand Perutz,163,Chemistry
1963,1,10276,10280,DATE,Max Ferdinand Perutz,163,Chemistry
the American Academy of Arts and Sciences,7,10293,10334,ORG,Max Ferdinand Perutz,163,Chemistry
that same year,3,10335,10349,DATE,Max Ferdinand Perutz,163,Chemistry
the Austrian Decoration for Science and Art,7,10360,10403,ORG,Max Ferdinand Perutz,163,Chemistry
1967,1,10407,10411,DATE,Max Ferdinand Perutz,163,Chemistry
the American Philosophical Society,4,10428,10462,ORG,Max Ferdinand Perutz,163,Chemistry
1968,1,10466,10470,DATE,Max Ferdinand Perutz,163,Chemistry
the United States,3,10483,10500,ORG,Max Ferdinand Perutz,163,Chemistry
National Academy of Sciences,4,10501,10529,ORG,Max Ferdinand Perutz,163,Chemistry
1970,1,10533,10537,DATE,Max Ferdinand Perutz,163,Chemistry
the Royal Medal of the Royal Society,7,10548,10584,ORG,Max Ferdinand Perutz,163,Chemistry
1971,1,10588,10592,DATE,Max Ferdinand Perutz,163,Chemistry
the Order of the Companions of Honour,7,10616,10653,ORG,Max Ferdinand Perutz,163,Chemistry
1975,1,10657,10661,DATE,Max Ferdinand Perutz,163,Chemistry
the Copley Medal,3,10672,10688,ORG,Max Ferdinand Perutz,163,Chemistry
1979,1,10692,10696,DATE,Max Ferdinand Perutz,163,Chemistry
Merit,1,10733,10738,ORG,Max Ferdinand Perutz,163,Chemistry
1988,1,10742,10746,DATE,Max Ferdinand Perutz,163,Chemistry
the German Academy of Sciences Leopoldina,6,10776,10817,ORG,Max Ferdinand Perutz,163,Chemistry
1964,1,10821,10825,DATE,Max Ferdinand Perutz,163,Chemistry
Honorary,1,10839,10847,PERSON,Max Ferdinand Perutz,163,Chemistry
the University of Vienna,4,10863,10887,ORG,Max Ferdinand Perutz,163,Chemistry
1965,1,10889,10893,DATE,Max Ferdinand Perutz,163,Chemistry
the Wilhelm Exner Medal,4,10908,10931,ORG,Max Ferdinand Perutz,163,Chemistry
1967,1,10935,10939,DATE,Max Ferdinand Perutz,163,Chemistry
EMBO Membership,2,10959,10974,ORG,Max Ferdinand Perutz,163,Chemistry
1964,1,10978,10982,DATE,Max Ferdinand Perutz,163,Chemistry
The European Crystallographic Association,4,10984,11025,ORG,Max Ferdinand Perutz,163,Chemistry
the Max Perutz Prize,4,11038,11058,FAC,Max Ferdinand Perutz,163,Chemistry
1980,1,11103,11107,DATE,Max Ferdinand Perutz,163,Chemistry
Perutz,1,11109,11115,NORP,Max Ferdinand Perutz,163,Chemistry
six,1,11150,11153,CARDINAL,Max Ferdinand Perutz,163,Chemistry
the Royal Institution,3,11167,11188,ORG,Max Ferdinand Perutz,163,Chemistry
1962,1,11267,11271,DATE,Max Ferdinand Perutz,163,Chemistry
Amsterdam,1,11325,11334,GPE,Max Ferdinand Perutz,163,Chemistry
London,1,11339,11345,GPE,Max Ferdinand Perutz,163,Chemistry
1989,1,11356,11360,DATE,Max Ferdinand Perutz,163,Chemistry
London,1,11418,11424,GPE,Max Ferdinand Perutz,163,Chemistry
Barrie,1,11426,11432,GPE,Max Ferdinand Perutz,163,Chemistry
Jenkins,1,11437,11444,PERSON,Max Ferdinand Perutz,163,Chemistry
"0-7126-2123-7
1990",1,11451,11469,DATE,Max Ferdinand Perutz,163,Chemistry
Cambridge,1,11538,11547,GPE,Max Ferdinand Perutz,163,Chemistry
Cambridge University,2,11549,11569,ORG,Max Ferdinand Perutz,163,Chemistry
"0-521-38648-9
1992",1,11581,11599,DATE,Max Ferdinand Perutz,163,Chemistry
New York,2,11659,11667,GPE,Max Ferdinand Perutz,163,Chemistry
Freeman,1,11669,11676,PERSON,Max Ferdinand Perutz,163,Chemistry
"0-7167-7021-0
1997",1,11683,11701,DATE,Max Ferdinand Perutz,163,Chemistry
Singapore,1,11781,11790,GPE,Max Ferdinand Perutz,163,Chemistry
World Scientific,2,11792,11808,ORG,Max Ferdinand Perutz,163,Chemistry
"981-02-3057-5
2002",1,11815,11833,DATE,Max Ferdinand Perutz,163,Chemistry
Cold Spring Harbor,3,11870,11888,EVENT,Max Ferdinand Perutz,163,Chemistry
New York,2,11890,11898,GPE,Max Ferdinand Perutz,163,Chemistry
Cold Spring Harbor Laboratory Press,5,11900,11935,ORG,Max Ferdinand Perutz,163,Chemistry
978,1,11942,11945,CARDINAL,Max Ferdinand Perutz,163,Chemistry
2009,1,11960,11964,DATE,Max Ferdinand Perutz,163,Chemistry
Max Perutz,2,12011,12021,PERSON,Max Ferdinand Perutz,163,Chemistry
Vivien Perutz,2,12032,12045,PERSON,Max Ferdinand Perutz,163,Chemistry
Cold Spring Harbor,3,12047,12065,EVENT,Max Ferdinand Perutz,163,Chemistry
New York,2,12067,12075,GPE,Max Ferdinand Perutz,163,Chemistry
Cold Spring Harbor Laboratory Press,5,12077,12112,ORG,Max Ferdinand Perutz,163,Chemistry
978,1,12119,12122,CARDINAL,Max Ferdinand Perutz,163,Chemistry
1942,1,12162,12166,DATE,Max Ferdinand Perutz,163,Chemistry
Perutz,1,12168,12174,NORP,Max Ferdinand Perutz,163,Chemistry
Gisela,1,12183,12189,GPE,Max Ferdinand Perutz,163,Chemistry
Clara Mathilde Peiser,3,12190,12211,PERSON,Max Ferdinand Perutz,163,Chemistry
two,1,12258,12261,CARDINAL,Max Ferdinand Perutz,163,Chemistry
Vivien,1,12272,12278,PERSON,Max Ferdinand Perutz,163,Chemistry
1944,1,12283,12287,DATE,Max Ferdinand Perutz,163,Chemistry
Robin,1,12312,12317,PERSON,Max Ferdinand Perutz,163,Chemistry
1949,1,12322,12326,DATE,Max Ferdinand Perutz,163,Chemistry
Chemistry,1,12344,12353,ORG,Max Ferdinand Perutz,163,Chemistry
the University of York,4,12357,12379,ORG,Max Ferdinand Perutz,163,Chemistry
Gisela,1,12381,12387,PERSON,Max Ferdinand Perutz,163,Chemistry
Germany,1,12407,12414,GPE,Max Ferdinand Perutz,163,Chemistry
Jewish,1,12468,12474,NORP,Max Ferdinand Perutz,163,Chemistry
6 February 2002,3,12488,12503,DATE,Max Ferdinand Perutz,163,Chemistry
Hugo Perutz,2,12549,12560,PERSON,Max Ferdinand Perutz,163,Chemistry
Parish,1,12584,12590,NORP,Max Ferdinand Perutz,163,Chemistry
the Ascension Burial Ground,4,12594,12621,ORG,Max Ferdinand Perutz,163,Chemistry
Cambridge,1,12625,12634,GPE,Max Ferdinand Perutz,163,Chemistry
Gisela,1,12636,12642,PERSON,Max Ferdinand Perutz,163,Chemistry
17 December 2005,3,12651,12667,DATE,Max Ferdinand Perutz,163,Chemistry
Brown,1,12755,12760,PERSON,Max Ferdinand Perutz,163,Chemistry
Andrew,1,12762,12768,PERSON,Max Ferdinand Perutz,163,Chemistry
2005,1,12770,12774,DATE,Max Ferdinand Perutz,163,Chemistry
J. D. Bernal: The Sage of Science,7,12776,12809,ORG,Max Ferdinand Perutz,163,Chemistry
Oxford University Press,3,12811,12834,ORG,Max Ferdinand Perutz,163,Chemistry
0-19-920565-5,1,12841,12854,DATE,Max Ferdinand Perutz,163,Chemistry
De Chadarevian,2,12855,12869,PERSON,Max Ferdinand Perutz,163,Chemistry
Soraya,1,12871,12877,GPE,Max Ferdinand Perutz,163,Chemistry
2002,1,12879,12883,DATE,Max Ferdinand Perutz,163,Chemistry
World War II,3,12927,12939,EVENT,Max Ferdinand Perutz,163,Chemistry
Cambridge Univ,2,12941,12955,PERSON,Max Ferdinand Perutz,163,Chemistry
Richard E.,2,12994,13004,PERSON,Max Ferdinand Perutz,163,Chemistry
2005,1,13006,13010,DATE,Max Ferdinand Perutz,163,Chemistry
0-87893-168-6,1,13093,13106,DATE,Max Ferdinand Perutz,163,Chemistry
"Ferry, Georgina",2,13107,13122,WORK_OF_ART,Max Ferdinand Perutz,163,Chemistry
2007,1,13124,13128,DATE,Max Ferdinand Perutz,163,Chemistry
Max Perutz,2,13130,13140,PERSON,Max Ferdinand Perutz,163,Chemistry
the Secret of Life,4,13145,13163,WORK_OF_ART,Max Ferdinand Perutz,163,Chemistry
UK,1,13182,13184,GPE,Max Ferdinand Perutz,163,Chemistry
Chatto & Windus,3,13188,13203,ORG,Max Ferdinand Perutz,163,Chemistry
0-7011-7695-4,1,13210,13223,DATE,Max Ferdinand Perutz,163,Chemistry
USA,1,13237,13240,GPE,Max Ferdinand Perutz,163,Chemistry
the Cold Spring Harbor Laboratory Press,6,13244,13283,EVENT,Max Ferdinand Perutz,163,Chemistry
Finch,1,13285,13290,WORK_OF_ART,Max Ferdinand Perutz,163,Chemistry
John,1,13292,13296,PERSON,Max Ferdinand Perutz,163,Chemistry
"'A Nobel Fellow on Every Floor', Medical Research Council",9,13298,13355,WORK_OF_ART,Max Ferdinand Perutz,163,Chemistry
2008,1,13356,13360,DATE,Max Ferdinand Perutz,163,Chemistry
381,1,13362,13365,CARDINAL,Max Ferdinand Perutz,163,Chemistry
978-1-84046,1,13375,13386,CARDINAL,Max Ferdinand Perutz,163,Chemistry
the MRC Laboratory of Molecular Biology,6,13417,13456,ORG,Max Ferdinand Perutz,163,Chemistry
Cambridge,1,13458,13467,GPE,Max Ferdinand Perutz,163,Chemistry
Thomas,1,13476,13482,PERSON,Max Ferdinand Perutz,163,Chemistry
1995,1,13484,13488,DATE,Max Ferdinand Perutz,163,Chemistry
Simon & Schuster,3,13534,13550,ORG,Max Ferdinand Perutz,163,Chemistry
0-684-80909-5,1,13557,13570,CARDINAL,Max Ferdinand Perutz,163,Chemistry
Hunter,1,13571,13577,PERSON,Max Ferdinand Perutz,163,Chemistry
Graeme,1,13579,13585,PERSON,Max Ferdinand Perutz,163,Chemistry
2004,1,13587,13591,DATE,Max Ferdinand Perutz,163,Chemistry
A Messenger,2,13602,13613,PERSON,Max Ferdinand Perutz,163,Chemistry
William Lawrence Bragg,3,13639,13661,PERSON,Max Ferdinand Perutz,163,Chemistry
Oxford Univ,2,13663,13674,PERSON,Max Ferdinand Perutz,163,Chemistry
"0-19-852921-X.
Horace Freeland Judson",3,13688,13725,DATE,Max Ferdinand Perutz,163,Chemistry
1979,1,13727,13731,DATE,Max Ferdinand Perutz,163,Chemistry
The Eighth Day of Creation: Makers,6,13734,13768,EVENT,Max Ferdinand Perutz,163,Chemistry
Touchstone Books,2,13800,13816,PERSON,Max Ferdinand Perutz,163,Chemistry
0-671-22540-5,1,13823,13836,CARDINAL,Max Ferdinand Perutz,163,Chemistry
2nd,1,13838,13841,DATE,Max Ferdinand Perutz,163,Chemistry
Cold Spring Harbor Laboratory Press,5,13851,13886,ORG,Max Ferdinand Perutz,163,Chemistry
1996,1,13888,13892,DATE,Max Ferdinand Perutz,163,Chemistry
0-87969-478-5,1,13909,13922,DATE,Max Ferdinand Perutz,163,Chemistry
Krude,1,13924,13929,GPE,Max Ferdinand Perutz,163,Chemistry
Torsten,1,13931,13938,GPE,Max Ferdinand Perutz,163,Chemistry
ed.,1,13940,13943,GPE,Max Ferdinand Perutz,163,Chemistry
2003,1,13945,13949,DATE,Max Ferdinand Perutz,163,Chemistry
Cambridge Univ,2,13985,13999,PERSON,Max Ferdinand Perutz,163,Chemistry
2003,1,14058,14062,DATE,Max Ferdinand Perutz,163,Chemistry
one,1,14074,14077,CARDINAL,Max Ferdinand Perutz,163,Chemistry
Aaron Klug,2,14085,14095,PERSON,Max Ferdinand Perutz,163,Chemistry
Franklin,1,14108,14116,ORG,Max Ferdinand Perutz,163,Chemistry
Maddox,1,14161,14167,GPE,Max Ferdinand Perutz,163,Chemistry
Brenda,1,14169,14175,PERSON,Max Ferdinand Perutz,163,Chemistry
2003,1,14177,14181,DATE,Max Ferdinand Perutz,163,Chemistry
0-00-655211-0,1,14229,14242,DATE,Max Ferdinand Perutz,163,Chemistry
Medawar,1,14244,14251,ORG,Max Ferdinand Perutz,163,Chemistry
Jean;,1,14253,14258,ORG,Max Ferdinand Perutz,163,Chemistry
David,1,14265,14270,PERSON,Max Ferdinand Perutz,163,Chemistry
2012,1,14272,14276,DATE,Max Ferdinand Perutz,163,Chemistry
Hitler,1,14279,14285,PERSON,Max Ferdinand Perutz,163,Chemistry
the Nazi Regime,3,14339,14354,ORG,Max Ferdinand Perutz,163,Chemistry
New York:,2,14368,14377,GPE,Max Ferdinand Perutz,163,Chemistry
978-1-61145,1,14402,14413,CARDINAL,Max Ferdinand Perutz,163,Chemistry
"Olby, Robert",2,14421,14433,ORG,Max Ferdinand Perutz,163,Chemistry
Perutz,1,14436,14442,NORP,Max Ferdinand Perutz,163,Chemistry
Max Ferdinand,2,14444,14457,PERSON,Max Ferdinand Perutz,163,Chemistry
Oxford Dictionary of National Biography,5,14471,14510,ORG,Max Ferdinand Perutz,163,Chemistry
Oxford University Press,3,14524,14547,ORG,Max Ferdinand Perutz,163,Chemistry
Jan 2008,2,14549,14557,DATE,Max Ferdinand Perutz,163,Chemistry
Paterlini,1,14559,14568,ORG,Max Ferdinand Perutz,163,Chemistry
Marta,1,14570,14575,GPE,Max Ferdinand Perutz,163,Chemistry
2006,1,14577,14581,DATE,Max Ferdinand Perutz,163,Chemistry
Piccole,1,14583,14590,GPE,Max Ferdinand Perutz,163,Chemistry
Visioni,1,14591,14598,PERSON,Max Ferdinand Perutz,163,Chemistry
La Grande Storia di una,5,14600,14623,WORK_OF_ART,Max Ferdinand Perutz,163,Chemistry
Molecola,1,14624,14632,GPE,Max Ferdinand Perutz,163,Chemistry
052-8,1,14664,14669,CARDINAL,Max Ferdinand Perutz,163,Chemistry
Ridley,1,14670,14676,GPE,Max Ferdinand Perutz,163,Chemistry
Matt,1,14678,14682,PERSON,Max Ferdinand Perutz,163,Chemistry
Francis Crick,2,14684,14697,PERSON,Max Ferdinand Perutz,163,Chemistry
HarperCollins Publishers,2,14748,14772,ORG,Max Ferdinand Perutz,163,Chemistry
"0-06-082333-X.
",1,14779,14794,DATE,Max Ferdinand Perutz,163,Chemistry
Sayre,1,14794,14799,GPE,Max Ferdinand Perutz,163,Chemistry
Anne,1,14801,14805,GPE,Max Ferdinand Perutz,163,Chemistry
1975,1,14807,14811,DATE,Max Ferdinand Perutz,163,Chemistry
Franklin,1,14822,14830,ORG,Max Ferdinand Perutz,163,Chemistry
New York,2,14840,14848,GPE,Max Ferdinand Perutz,163,Chemistry
W.W. Norton and Company,4,14850,14873,ORG,Max Ferdinand Perutz,163,Chemistry
0-393-32044-8,1,14880,14893,CARDINAL,Max Ferdinand Perutz,163,Chemistry
Watson,1,14895,14901,PERSON,Max Ferdinand Perutz,163,Chemistry
John D.,2,14903,14910,PERSON,Max Ferdinand Perutz,163,Chemistry
1980,1,14912,14916,DATE,Max Ferdinand Perutz,163,Chemistry
1968,1,14918,14922,DATE,Max Ferdinand Perutz,163,Chemistry
Gunther S. Stent,3,15034,15050,PERSON,Max Ferdinand Perutz,163,Chemistry
1980,1,15062,15066,DATE,Max Ferdinand Perutz,163,Chemistry
Norton Critical Edition,3,15067,15090,LAW,Max Ferdinand Perutz,163,Chemistry
0-393-01245-X,1,15097,15110,DATE,Max Ferdinand Perutz,163,Chemistry
Wilkins,1,15113,15120,PERSON,Max Ferdinand Perutz,163,Chemistry
Maurice,1,15122,15129,GPE,Max Ferdinand Perutz,163,Chemistry
2003,1,15131,15135,DATE,Max Ferdinand Perutz,163,Chemistry
Maurice Wilkins,2,15193,15208,PERSON,Max Ferdinand Perutz,163,Chemistry
0-19-860665-6,1,15215,15228,DATE,Max Ferdinand Perutz,163,Chemistry
Max Perutz,2,15254,15264,PERSON,Max Ferdinand Perutz,163,Chemistry
Nobelprize.org,1,15268,15282,ORG,Max Ferdinand Perutz,163,Chemistry
the Nobel Lecture,3,15294,15311,WORK_OF_ART,Max Ferdinand Perutz,163,Chemistry
11 December 1962,3,15313,15329,DATE,Max Ferdinand Perutz,163,Chemistry
Analysis of Haemoglobin,3,15337,15360,WORK_OF_ART,Max Ferdinand Perutz,163,Chemistry
"Max Perutz""",2,15362,15373,PERSON,Max Ferdinand Perutz,163,Chemistry
MRC Laboratory,2,15375,15389,ORG,Max Ferdinand Perutz,163,Chemistry
Medical Research Council,3,15421,15445,ORG,Max Ferdinand Perutz,163,Chemistry
UK,1,15447,15449,GPE,Max Ferdinand Perutz,163,Chemistry
12 June 2010,3,15482,15494,DATE,Max Ferdinand Perutz,163,Chemistry
16 July 2010,3,15506,15518,DATE,Max Ferdinand Perutz,163,Chemistry
"Max Perutz""",2,15521,15532,PERSON,Max Ferdinand Perutz,163,Chemistry
Physics World,2,15534,15547,ORG,Max Ferdinand Perutz,163,Chemistry
Institute of Physics,3,15558,15578,ORG,Max Ferdinand Perutz,163,Chemistry
6 February 2002,3,15580,15595,DATE,Max Ferdinand Perutz,163,Chemistry
16 July 2010,3,15607,15619,DATE,Max Ferdinand Perutz,163,Chemistry
Max Perutz,2,15649,15659,PERSON,Max Ferdinand Perutz,163,Chemistry
the Vega Science Trust,4,15673,15695,ORG,Max Ferdinand Perutz,163,Chemistry
Max Perutz,2,15727,15737,PERSON,Max Ferdinand Perutz,163,Chemistry
Max Perutz,2,15798,15808,PERSON,Max Ferdinand Perutz,163,Chemistry
the Newton Channel,3,15842,15860,ORG,Max Ferdinand Perutz,163,Chemistry
Max Perutz,2,15902,15912,PERSON,Max Ferdinand Perutz,163,Chemistry
National Life Stories,3,15951,15972,ORG,Max Ferdinand Perutz,163,Chemistry
British,1,15980,15987,NORP,Max Ferdinand Perutz,163,Chemistry
Max Perutz,2,15996,16006,PERSON,Max Ferdinand Perutz,163,Chemistry
Max Ferdinand Perutz,3,16037,16057,PERSON,Max Ferdinand Perutz,163,Chemistry
Churchill Archives Centre,3,16066,16091,FAC,Max Ferdinand Perutz,163,Chemistry
John Cowdery Kendrew,3,4,24,PERSON,John Cowdery Kendrew,164,Chemistry
24 March 1917,3,28,41,DATE,John Cowdery Kendrew,164,Chemistry
August 1997,2,47,58,DATE,John Cowdery Kendrew,164,Chemistry
English,1,67,74,NORP,John Cowdery Kendrew,164,Chemistry
Kendrew,1,133,140,PERSON,John Cowdery Kendrew,164,Chemistry
1962,1,152,156,DATE,John Cowdery Kendrew,164,Chemistry
Nobel Prize in Chemistry,4,157,181,WORK_OF_ART,John Cowdery Kendrew,164,Chemistry
Max Perutz,2,187,197,PERSON,John Cowdery Kendrew,164,Chemistry
the Cavendish Laboratory,3,217,241,ORG,John Cowdery Kendrew,164,Chemistry
Kendrew,1,333,340,PERSON,John Cowdery Kendrew,164,Chemistry
Oxford,1,353,359,ORG,John Cowdery Kendrew,164,Chemistry
Wilfrid,1,368,375,ORG,John Cowdery Kendrew,164,Chemistry
George Kendrew,2,376,390,PERSON,John Cowdery Kendrew,164,Chemistry
the University of Oxford,4,417,441,ORG,John Cowdery Kendrew,164,Chemistry
Evelyn May,2,447,457,PERSON,John Cowdery Kendrew,164,Chemistry
Graham Sandburg,2,458,473,PERSON,John Cowdery Kendrew,164,Chemistry
the Dragon School,3,518,535,ORG,John Cowdery Kendrew,164,Chemistry
Oxford,1,539,545,ORG,John Cowdery Kendrew,164,Chemistry
Clifton College,2,566,581,ORG,John Cowdery Kendrew,164,Chemistry
Bristol,1,585,592,GPE,John Cowdery Kendrew,164,Chemistry
1930–1936,1,594,603,CARDINAL,John Cowdery Kendrew,164,Chemistry
Trinity College,2,617,632,ORG,John Cowdery Kendrew,164,Chemistry
Cambridge,1,634,643,GPE,John Cowdery Kendrew,164,Chemistry
1936,1,647,651,DATE,John Cowdery Kendrew,164,Chemistry
1939,1,700,704,DATE,John Cowdery Kendrew,164,Chemistry
the early months,3,715,731,DATE,John Cowdery Kendrew,164,Chemistry
World War II,3,735,747,EVENT,John Cowdery Kendrew,164,Chemistry
the Air Ministry Research Establishment,5,813,852,ORG,John Cowdery Kendrew,164,Chemistry
1940,1,875,879,DATE,John Cowdery Kendrew,164,Chemistry
the Royal Air Force,4,925,944,ORG,John Cowdery Kendrew,164,Chemistry
17 September 1941,3,993,1010,DATE,John Cowdery Kendrew,164,Chemistry
8 June 1944,3,1059,1070,DATE,John Cowdery Kendrew,164,Chemistry
5 June 1945,3,1107,1118,DATE,John Cowdery Kendrew,164,Chemistry
PhD,1,1139,1142,WORK_OF_ART,John Cowdery Kendrew,164,Chemistry
1949,1,1160,1164,DATE,John Cowdery Kendrew,164,Chemistry
the war years,3,1201,1214,DATE,John Cowdery Kendrew,164,Chemistry
1945,1,1354,1358,DATE,John Cowdery Kendrew,164,Chemistry
Max Perutz,2,1373,1383,PERSON,John Cowdery Kendrew,164,Chemistry
the Cavendish Laboratory,3,1387,1411,ORG,John Cowdery Kendrew,164,Chemistry
Cambridge,1,1415,1424,GPE,John Cowdery Kendrew,164,Chemistry
Joseph Barcroft,2,1426,1441,PERSON,John Cowdery Kendrew,164,Chemistry
1947,1,1607,1611,DATE,John Cowdery Kendrew,164,Chemistry
Fellow of Peterhouse,3,1624,1644,ORG,John Cowdery Kendrew,164,Chemistry
the Medical Research Council,4,1650,1678,ORG,John Cowdery Kendrew,164,Chemistry
MRC,1,1680,1683,ORG,John Cowdery Kendrew,164,Chemistry
Lawrence Bragg,2,1809,1823,PERSON,John Cowdery Kendrew,164,Chemistry
1954,1,1828,1832,DATE,John Cowdery Kendrew,164,Chemistry
the Royal Institution,3,1886,1907,ORG,John Cowdery Kendrew,164,Chemistry
London,1,1911,1917,GPE,John Cowdery Kendrew,164,Chemistry
Crystal,1,1925,1932,FAC,John Cowdery Kendrew,164,Chemistry
Kendrew,1,1961,1968,PERSON,John Cowdery Kendrew,164,Chemistry
1962,1,1980,1984,DATE,John Cowdery Kendrew,164,Chemistry
Nobel Prize,2,1985,1996,WORK_OF_ART,John Cowdery Kendrew,164,Chemistry
Max Perutz,2,2016,2026,PERSON,John Cowdery Kendrew,164,Chemistry
first,1,2047,2052,ORDINAL,John Cowdery Kendrew,164,Chemistry
the MRC Laboratory of Molecular Biology,6,2147,2186,ORG,John Cowdery Kendrew,164,Chemistry
Cambridge,1,2190,2199,GPE,John Cowdery Kendrew,164,Chemistry
Kendrew,1,2201,2208,PERSON,John Cowdery Kendrew,164,Chemistry
1947,1,2300,2304,DATE,John Cowdery Kendrew,164,Chemistry
MRC,1,2309,2312,ORG,John Cowdery Kendrew,164,Chemistry
Kendrew,1,2566,2573,PERSON,John Cowdery Kendrew,164,Chemistry
myoglobin,1,2599,2608,ORG,John Cowdery Kendrew,164,Chemistry
only a quarter,3,2621,2635,DATE,John Cowdery Kendrew,164,Chemistry
Kendrew,1,2792,2799,PERSON,John Cowdery Kendrew,164,Chemistry
Peru,1,2969,2973,GPE,John Cowdery Kendrew,164,Chemistry
1953,1,3115,3119,DATE,John Cowdery Kendrew,164,Chemistry
Max Perutz,2,3120,3130,PERSON,John Cowdery Kendrew,164,Chemistry
6 angstrom,2,3489,3499,QUANTITY,John Cowdery Kendrew,164,Chemistry
0.6 nanometre,2,3501,3514,QUANTITY,John Cowdery Kendrew,164,Chemistry
1957,1,3543,3547,DATE,John Cowdery Kendrew,164,Chemistry
1959,1,3556,3560,DATE,John Cowdery Kendrew,164,Chemistry
2,1,3595,3596,CARDINAL,John Cowdery Kendrew,164,Chemistry
0.2 nm,2,3607,3613,QUANTITY,John Cowdery Kendrew,164,Chemistry
1963,1,3653,3657,DATE,John Cowdery Kendrew,164,Chemistry
Kendrew,1,3659,3666,PERSON,John Cowdery Kendrew,164,Chemistry
one,1,3674,3677,CARDINAL,John Cowdery Kendrew,164,Chemistry
the European Molecular Biology Organization,5,3697,3740,ORG,John Cowdery Kendrew,164,Chemistry
the Journal of Molecular Biology,5,3804,3836,ORG,John Cowdery Kendrew,164,Chemistry
Fellow of the American Society of Biological Chemists,8,3848,3901,ORG,John Cowdery Kendrew,164,Chemistry
1967,1,3905,3909,DATE,John Cowdery Kendrew,164,Chemistry
"the International Academy of Science, Munich",6,3933,3977,ORG,John Cowdery Kendrew,164,Chemistry
1974,1,3982,3986,DATE,John Cowdery Kendrew,164,Chemistry
the European Molecular Biology Laboratory,5,4040,4081,ORG,John Cowdery Kendrew,164,Chemistry
EMBL,1,4083,4087,ORG,John Cowdery Kendrew,164,Chemistry
Heidelberg,1,4092,4102,ORG,John Cowdery Kendrew,164,Chemistry
first,1,4118,4123,ORDINAL,John Cowdery Kendrew,164,Chemistry
1974,1,4154,4158,DATE,John Cowdery Kendrew,164,Chemistry
1974 to 1979,3,4165,4177,DATE,John Cowdery Kendrew,164,Chemistry
the British Museum,3,4199,4217,ORG,John Cowdery Kendrew,164,Chemistry
1974 to 1988,3,4228,4240,DATE,John Cowdery Kendrew,164,Chemistry
the International Council of Scientific Unions,6,4313,4359,ORG,John Cowdery Kendrew,164,Chemistry
EMBL,1,4387,4391,ORG,John Cowdery Kendrew,164,Chemistry
Kendrew,1,4393,4400,PERSON,John Cowdery Kendrew,164,Chemistry
St John's,2,4421,4430,PERSON,John Cowdery Kendrew,164,Chemistry
the University of Oxford,4,4442,4466,ORG,John Cowdery Kendrew,164,Chemistry
1981,1,4488,4492,DATE,John Cowdery Kendrew,164,Chemistry
1987,1,4496,4500,DATE,John Cowdery Kendrew,164,Chemistry
St John's,2,4545,4554,PERSON,John Cowdery Kendrew,164,Chemistry
The Kendrew Quadrangle,3,4646,4668,PERSON,John Cowdery Kendrew,164,Chemistry
St John's College,3,4672,4689,PERSON,John Cowdery Kendrew,164,Chemistry
Oxford,1,4693,4699,GPE,John Cowdery Kendrew,164,Chemistry
16 October 2010,3,4722,4737,DATE,John Cowdery Kendrew,164,Chemistry
Kendrew,1,4759,4766,PERSON,John Cowdery Kendrew,164,Chemistry
Elizabeth Jarvie,2,4793,4809,PERSON,John Cowdery Kendrew,164,Chemistry
Gorvin,1,4815,4821,PERSON,John Cowdery Kendrew,164,Chemistry
1948 to 1956,3,4828,4840,DATE,John Cowdery Kendrew,164,Chemistry
Kendrew,1,4877,4884,PERSON,John Cowdery Kendrew,164,Chemistry
Ruth Harris,2,4927,4938,PERSON,John Cowdery Kendrew,164,Chemistry
John Kendrew,2,4977,4989,PERSON,John Cowdery Kendrew,164,Chemistry
A Place in History: The Biography of John C. Kendrew,10,4998,5050,WORK_OF_ART,John Cowdery Kendrew,164,Chemistry
Paul M Wassarman,3,5055,5071,PERSON,John Cowdery Kendrew,164,Chemistry
Oxford University Press,3,5089,5112,ORG,John Cowdery Kendrew,164,Chemistry
March 2020,2,5116,5126,DATE,John Cowdery Kendrew,164,Chemistry
John Finch,2,5203,5213,PERSON,John Cowdery Kendrew,164,Chemistry
