text,n_word,start_pos,end_pos,label,subject,source_index,category
first,1,3704,3709,ORDINAL,Frédéric Joliot,130,Chemistry
French,1,3710,3716,NORP,Frédéric Joliot,130,Chemistry
Irène,1,3740,3745,PERSON,Frédéric Joliot,130,Chemistry
Moscow,1,3754,3760,GPE,Frédéric Joliot,130,Chemistry
June 1945,2,3764,3773,DATE,Frédéric Joliot,130,Chemistry
two hundred and twentieth anniversary,5,3782,3819,DATE,Frédéric Joliot,130,Chemistry
the Russian Academy of Sciences,5,3823,3854,ORG,Frédéric Joliot,130,Chemistry
Russians,1,3900,3908,NORP,Frédéric Joliot,130,Chemistry
Communist,1,3936,3945,NORP,Frédéric Joliot,130,Chemistry
Irène,1,3959,3964,PERSON,Frédéric Joliot,130,Chemistry
Ellis Island,2,3983,3995,LOC,Frédéric Joliot,130,Chemistry
third,1,4007,4012,ORDINAL,Frédéric Joliot,130,Chemistry
US,1,4025,4027,GPE,Frédéric Joliot,130,Chemistry
Spanish,1,4059,4066,NORP,Frédéric Joliot,130,Chemistry
Joint Antifascist Refugee Committee's,4,4084,4121,ORG,Frédéric Joliot,130,Chemistry
communist,1,4144,4153,NORP,Frédéric Joliot,130,Chemistry
1950,1,4172,4176,DATE,Frédéric Joliot,130,Chemistry
the Collège de France,4,4247,4268,ORG,Frédéric Joliot,130,Chemistry
Joliot-Curie,1,4270,4282,PERSON,Frédéric Joliot,130,Chemistry
one,1,4287,4290,CARDINAL,Frédéric Joliot,130,Chemistry
eleven,1,4298,4304,CARDINAL,Frédéric Joliot,130,Chemistry
the Russell–Einstein Manifesto,3,4320,4350,WORK_OF_ART,Frédéric Joliot,130,Chemistry
1955,1,4354,4358,DATE,Frédéric Joliot,130,Chemistry
1956,1,4388,4392,DATE,Frédéric Joliot,130,Chemistry
Sorbonne,1,4455,4463,FAC,Frédéric Joliot,130,Chemistry
Frédéric's,1,4465,4475,PERSON,Frédéric Joliot,130,Chemistry
1958,1,4526,4530,DATE,Frédéric Joliot,130,Chemistry
Joliot-Curie,1,4669,4681,PERSON,Frédéric Joliot,130,Chemistry
the French Academy of Sciences,5,4698,4728,ORG,Frédéric Joliot,130,Chemistry
the Academy of Medicine,4,4736,4759,ORG,Frédéric Joliot,130,Chemistry
the Legion of Honour,4,4785,4805,ORG,Frédéric Joliot,130,Chemistry
England's Royal Society,3,4842,4865,ORG,Frédéric Joliot,130,Chemistry
ForMemRS,1,4867,4875,ORG,Frédéric Joliot,130,Chemistry
the Royal Netherlands Academy of Arts and Sciences,8,4901,4951,ORG,Frédéric Joliot,130,Chemistry
1946,1,4955,4959,DATE,Frédéric Joliot,130,Chemistry
Joliot-Curie,1,4961,4973,PERSON,Frédéric Joliot,130,Chemistry
Kampen om tungtvannet,3,4997,5018,WORK_OF_ART,Frédéric Joliot,130,Chemistry
La bataille de l'eau lourde,5,5020,5047,WORK_OF_ART,Frédéric Joliot,130,Chemistry
French,1,5051,5057,LANGUAGE,Frédéric Joliot,130,Chemistry
1948,1,5059,5063,DATE,Frédéric Joliot,130,Chemistry
French,1,5068,5074,NORP,Frédéric Joliot,130,Chemistry
Norwegian,1,5075,5084,NORP,Frédéric Joliot,130,Chemistry
Vemork,1,5129,5135,GPE,Frédéric Joliot,130,Chemistry
Norway,1,5157,5163,GPE,Frédéric Joliot,130,Chemistry
World War II,3,5171,5183,EVENT,Frédéric Joliot,130,Chemistry
Hans Halban,2,5200,5211,PERSON,Frédéric Joliot,130,Chemistry
Lev Kovarski,2,5216,5228,PERSON,Frédéric Joliot,130,Chemistry
Joliot-Curie,1,5242,5254,PERSON,Frédéric Joliot,130,Chemistry
the Collège de France,4,5318,5339,FAC,Frédéric Joliot,130,Chemistry
first,1,5369,5374,ORDINAL,Frédéric Joliot,130,Chemistry
1950,1,5376,5380,DATE,Frédéric Joliot,130,Chemistry
Stalin Peace Prize,3,5382,5400,WORK_OF_ART,Frédéric Joliot,130,Chemistry
6 April 1951,3,5413,5425,DATE,Frédéric Joliot,130,Chemistry
the World Council of Peace,5,5455,5481,ORG,Frédéric Joliot,130,Chemistry
1950,1,5509,5513,DATE,Frédéric Joliot,130,Chemistry
1958,1,5533,5537,DATE,Frédéric Joliot,130,Chemistry
Sofia,1,5551,5556,GPE,Frédéric Joliot,130,Chemistry
Bulgaria,1,5558,5566,GPE,Frédéric Joliot,130,Chemistry
Joliot-Curie Metro Station,3,5583,5609,FAC,Frédéric Joliot,130,Chemistry
Frédéric Joliot-Curie,2,5626,5647,PERSON,Frédéric Joliot,130,Chemistry
Rivière-des-Prairies,1,5700,5720,LOC,Frédéric Joliot,130,Chemistry
Montreal,1,5738,5746,GPE,Frédéric Joliot,130,Chemistry
Canada,1,5748,5754,GPE,Frédéric Joliot,130,Chemistry
Bucharest,1,5759,5768,GPE,Frédéric Joliot,130,Chemistry
Târgu-Mureș,1,5770,5781,GPE,Frédéric Joliot,130,Chemistry
Cluj-Napoca,1,5787,5798,GPE,Frédéric Joliot,130,Chemistry
Romania,1,5800,5807,GPE,Frédéric Joliot,130,Chemistry
Warsaw,1,5812,5818,GPE,Frédéric Joliot,130,Chemistry
Wrocław,1,5823,5830,GPE,Frédéric Joliot,130,Chemistry
Poland,1,5832,5838,GPE,Frédéric Joliot,130,Chemistry
Poprad,1,5847,5853,GPE,Frédéric Joliot,130,Chemistry
Slovakia,1,5855,5863,GPE,Frédéric Joliot,130,Chemistry
Gera,1,5868,5872,GPE,Frédéric Joliot,130,Chemistry
Germany,1,5874,5881,GPE,Frédéric Joliot,130,Chemistry
Joliot,1,5894,5900,PERSON,Frédéric Joliot,130,Chemistry
Moon,1,5908,5912,LOC,Frédéric Joliot,130,Chemistry
Frédéric,1,5956,5964,PERSON,Frédéric Joliot,130,Chemistry
Irène,1,5969,5974,PERSON,Frédéric Joliot,130,Chemistry
Joliot-Curie,1,6004,6016,PERSON,Frédéric Joliot,130,Chemistry
4 October 1926,3,6039,6053,DATE,Frédéric Joliot,130,Chemistry
Paris,1,6057,6062,GPE,Frédéric Joliot,130,Chemistry
France,1,6064,6070,GPE,Frédéric Joliot,130,Chemistry
Joliot-Curie,1,6143,6155,PERSON,Frédéric Joliot,130,Chemistry
Irène Curie,2,6197,6208,PERSON,Frédéric Joliot,130,Chemistry
Frédéric Joliot,2,6213,6228,PERSON,Frédéric Joliot,130,Chemistry
Joliot-Curie's,1,6231,6245,PERSON,Frédéric Joliot,130,Chemistry
Hélène Langevin-Joliot,2,6256,6278,PERSON,Frédéric Joliot,130,Chemistry
1927,1,6292,6296,DATE,Frédéric Joliot,130,Chemistry
the University of Paris,4,6342,6365,ORG,Frédéric Joliot,130,Chemistry
Pierre Joliot,2,6380,6393,PERSON,Frédéric Joliot,130,Chemistry
1932,1,6407,6411,DATE,Frédéric Joliot,130,Chemistry
the Centre National de la Recherche Scientifique,7,6435,6483,ORG,Frédéric Joliot,130,Chemistry
Frédéric Joliot-Curie,2,6485,6506,PERSON,Frédéric Joliot,130,Chemistry
the Orsay Faculty of Sciences,5,6561,6590,ORG,Frédéric Joliot,130,Chemistry
Orsay,1,6627,6632,GPE,Frédéric Joliot,130,Chemistry
Paris-Saclay University,2,6646,6669,ORG,Frédéric Joliot,130,Chemistry
Pierre,1,6793,6799,PERSON,Frédéric Joliot,130,Chemistry
1966,1,6801,6805,DATE,Frédéric Joliot,130,Chemistry
Joliot-Curie,1,6808,6820,PERSON,Frédéric Joliot,130,Chemistry
The Man and His Theories,5,6822,6846,WORK_OF_ART,Frédéric Joliot,130,Chemistry
New York,2,6848,6856,GPE,Frédéric Joliot,130,Chemistry
Paul S. Erickson,3,6858,6874,PERSON,Frédéric Joliot,130,Chemistry
Frédéric Joliot-Curie,2,6876,6897,PERSON,Frédéric Joliot,130,Chemistry
Nobelprize.org,1,6901,6915,ORG,Frédéric Joliot,130,Chemistry
the Nobel Lecture,3,6927,6944,WORK_OF_ART,Frédéric Joliot,130,Chemistry
12 December 1935,3,6946,6962,DATE,Frédéric Joliot,130,Chemistry
"Chemical Evidence of the Transmutation of Elements
Atomic Archive Biography
Conference",9,6963,7049,WORK_OF_ART,Frédéric Joliot,130,Chemistry
Dec. 1935,2,7051,7060,DATE,Frédéric Joliot,130,Chemistry
the Nobel prize of F. & I. Joliot-Curie,8,7066,7105,WORK_OF_ART,Frédéric Joliot,130,Chemistry
BibNum,1,7130,7136,WORK_OF_ART,Frédéric Joliot,130,Chemistry
English,1,7164,7171,LANGUAGE,Frédéric Joliot,130,Chemistry
Pinault,1,7182,7189,PERSON,Frédéric Joliot,130,Chemistry
Michel,1,7191,7197,PERSON,Frédéric Joliot,130,Chemistry
2000,1,7199,7203,DATE,Frédéric Joliot,130,Chemistry
Frédéric Joliot-Curie,2,7206,7227,PERSON,Frédéric Joliot,130,Chemistry
Paris,1,7229,7234,GPE,Frédéric Joliot,130,Chemistry
Odile Jacob,2,7236,7247,PERSON,Frédéric Joliot,130,Chemistry
Pierre,1,7278,7284,PERSON,Frédéric Joliot,130,Chemistry
1961,1,7286,7290,DATE,Frédéric Joliot,130,Chemistry
Frédéric Joliot-Curie,2,7293,7314,PERSON,Frédéric Joliot,130,Chemistry
Paris,1,7338,7343,GPE,Frédéric Joliot,130,Chemistry
Seghers,1,7345,7352,PERSON,Frédéric Joliot,130,Chemistry
Frédéric Joliot-Curie,2,7397,7418,PERSON,Frédéric Joliot,130,Chemistry
the 20th Century,3,7422,7438,DATE,Frédéric Joliot,130,Chemistry
Irène Joliot-Curie,2,0,18,PERSON,Irène Joliot-Curie,131,Chemistry
French,1,20,26,NORP,Irène Joliot-Curie,131,Chemistry
Curie,1,52,57,PERSON,Irène Joliot-Curie,131,Chemistry
12 September 1897,3,59,76,DATE,Irène Joliot-Curie,131,Chemistry
17 March 1956,3,79,92,DATE,Irène Joliot-Curie,131,Chemistry
French,1,100,106,NORP,Irène Joliot-Curie,131,Chemistry
Pierre Curie,2,164,176,PERSON,Irène Joliot-Curie,131,Chemistry
Marie Skłodowska,2,181,197,PERSON,Irène Joliot-Curie,131,Chemistry
Curie,1,198,203,PERSON,Irène Joliot-Curie,131,Chemistry
Frédéric Joliot-Curie,2,221,242,PERSON,Irène Joliot-Curie,131,Chemistry
Joliot-Curie,1,270,282,PERSON,Irène Joliot-Curie,131,Chemistry
the Nobel Prize in Chemistry,5,295,323,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
1935,1,327,331,DATE,Irène Joliot-Curie,131,Chemistry
second,1,394,400,ORDINAL,Irène Joliot-Curie,131,Chemistry
the Nobel Prize,3,448,463,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
Curie,1,485,490,PERSON,Irène Joliot-Curie,131,Chemistry
five Nobel Prizes,3,508,525,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
Curies,1,541,547,PERSON,Irène Joliot-Curie,131,Chemistry
Marie Skłodowska,2,610,626,PERSON,Irène Joliot-Curie,131,Chemistry
Curie,1,627,632,PERSON,Irène Joliot-Curie,131,Chemistry
Nobel Prizes,2,697,709,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
Pierre,1,717,723,PERSON,Irène Joliot-Curie,131,Chemistry
Irène Curie,2,728,739,PERSON,Irène Joliot-Curie,131,Chemistry
Nobel Prizes,2,787,799,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
six,1,839,842,CARDINAL,Irène Joliot-Curie,131,Chemistry
Nobel Prizes,2,873,885,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
one,1,914,917,CARDINAL,Irène Joliot-Curie,131,Chemistry
first,1,925,930,ORDINAL,Irène Joliot-Curie,131,Chemistry
three,1,931,936,CARDINAL,Irène Joliot-Curie,131,Chemistry
French,1,963,969,NORP,Irène Joliot-Curie,131,Chemistry
Scientific Research,2,1010,1029,ORG,Irène Joliot-Curie,131,Chemistry
the Popular Front,3,1036,1053,ORG,Irène Joliot-Curie,131,Chemistry
1936,1,1057,1061,DATE,Irène Joliot-Curie,131,Chemistry
the Joliot-Curies,2,1080,1097,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
Hélène,1,1099,1105,PERSON,Irène Joliot-Curie,131,Chemistry
Pierre,1,1110,1116,PERSON,Irène Joliot-Curie,131,Chemistry
1945,1,1152,1156,DATE,Irène Joliot-Curie,131,Chemistry
one,1,1166,1169,CARDINAL,Irène Joliot-Curie,131,Chemistry
six,1,1177,1180,CARDINAL,Irène Joliot-Curie,131,Chemistry
French Alternative Energies and Atomic Energy Commission,7,1206,1262,ORG,Irène Joliot-Curie,131,Chemistry
CEA,1,1264,1267,ORG,Irène Joliot-Curie,131,Chemistry
de Gaulle,2,1280,1289,PERSON,Irène Joliot-Curie,131,Chemistry
the Provisional Government,3,1294,1320,ORG,Irène Joliot-Curie,131,Chemistry
the French Republic,3,1324,1343,GPE,Irène Joliot-Curie,131,Chemistry
Paris,1,1357,1362,GPE,Irène Joliot-Curie,131,Chemistry
17 March 1956,3,1366,1379,DATE,Irène Joliot-Curie,131,Chemistry
Irène,1,1503,1508,PERSON,Irène Joliot-Curie,131,Chemistry
Paris,1,1521,1526,GPE,Irène Joliot-Curie,131,Chemistry
France,1,1528,1534,GPE,Irène Joliot-Curie,131,Chemistry
12 September 1897,3,1539,1556,DATE,Irène Joliot-Curie,131,Chemistry
first,1,1569,1574,ORDINAL,Irène Joliot-Curie,131,Chemistry
Marie,1,1578,1583,PERSON,Irène Joliot-Curie,131,Chemistry
Pierre's,1,1588,1596,PERSON,Irène Joliot-Curie,131,Chemistry
two,1,1597,1600,CARDINAL,Irène Joliot-Curie,131,Chemistry
1904,1,1640,1644,DATE,Irène Joliot-Curie,131,Chemistry
1906,1,1682,1686,DATE,Irène Joliot-Curie,131,Chemistry
Marie,1,1727,1732,PERSON,Irène Joliot-Curie,131,Chemistry
Marie,1,1784,1789,PERSON,Irène Joliot-Curie,131,Chemistry
Irène's,1,1794,1801,PERSON,Irène Joliot-Curie,131,Chemistry
the Paris Observatory,3,1835,1856,FAC,Irène Joliot-Curie,131,Chemistry
Curie's,1,1953,1960,ORG,Irène Joliot-Curie,131,Chemistry
1906,1,1970,1974,DATE,Irène Joliot-Curie,131,Chemistry
Irène,1,1991,1996,PERSON,Irène Joliot-Curie,131,Chemistry
Marie,1,2089,2094,PERSON,Irène Joliot-Curie,131,Chemistry
French,1,2134,2140,NORP,Irène Joliot-Curie,131,Chemistry
French,1,2175,2181,NORP,Irène Joliot-Curie,131,Chemistry
Paul Langevin,2,2192,2205,PERSON,Irène Joliot-Curie,131,Chemistry
"The Cooperative""",2,2216,2232,ORG,Irène Joliot-Curie,131,Chemistry
nine,1,2272,2276,CARDINAL,Irène Joliot-Curie,131,Chemistry
France,1,2344,2350,GPE,Irène Joliot-Curie,131,Chemistry
The Cooperative,2,2442,2457,ORG,Irène Joliot-Curie,131,Chemistry
Chinese,1,2570,2577,NORP,Irène Joliot-Curie,131,Chemistry
Irène,1,2653,2658,PERSON,Irène Joliot-Curie,131,Chemistry
about two years,3,2691,2706,DATE,Irène Joliot-Curie,131,Chemistry
Irène,1,2708,2713,PERSON,Irène Joliot-Curie,131,Chemistry
Poland,1,2746,2752,GPE,Irène Joliot-Curie,131,Chemistry
Aunt Bronia,2,2784,2795,PERSON,Irène Joliot-Curie,131,Chemistry
Marie's,1,2797,2804,PERSON,Irène Joliot-Curie,131,Chemistry
Irène,1,2818,2823,PERSON,Irène Joliot-Curie,131,Chemistry
thirteen,1,2828,2836,DATE,Irène Joliot-Curie,131,Chemistry
German,1,2893,2899,NORP,Irène Joliot-Curie,131,Chemistry
Irène,1,2949,2954,PERSON,Irène Joliot-Curie,131,Chemistry
the Collège Sévigné,3,3035,3054,FAC,Irène Joliot-Curie,131,Chemistry
Paris,1,3066,3071,GPE,Irène Joliot-Curie,131,Chemistry
1914,1,3078,3082,DATE,Irène Joliot-Curie,131,Chemistry
the Faculty of Science,4,3103,3125,ORG,Irène Joliot-Curie,131,Chemistry
Sorbonne,1,3133,3141,FAC,Irène Joliot-Curie,131,Chemistry
1916,1,3179,3183,DATE,Irène Joliot-Curie,131,Chemistry
World War I,3,3221,3232,EVENT,Irène Joliot-Curie,131,Chemistry
Irène,1,3257,3262,PERSON,Irène Joliot-Curie,131,Chemistry
Marie Curie,2,3322,3333,PERSON,Irène Joliot-Curie,131,Chemistry
a few months,3,3460,3472,DATE,Irène Joliot-Curie,131,Chemistry
Belgium,1,3530,3537,GPE,Irène Joliot-Curie,131,Chemistry
two,1,3715,3718,CARDINAL,Irène Joliot-Curie,131,Chemistry
Furnes,1,3730,3736,PERSON,Irène Joliot-Curie,131,Chemistry
Ypres,1,3741,3746,GPE,Irène Joliot-Curie,131,Chemistry
Amiens,1,3752,3758,GPE,Irène Joliot-Curie,131,Chemistry
France,1,3832,3838,GPE,Irène Joliot-Curie,131,Chemistry
Belgium,1,3843,3850,GPE,Irène Joliot-Curie,131,Chemistry
Irène,1,3867,3872,PERSON,Irène Joliot-Curie,131,Chemistry
Sorbonne,1,3889,3897,GPE,Irène Joliot-Curie,131,Chemistry
Paris,1,3901,3906,GPE,Irène Joliot-Curie,131,Chemistry
second,1,3923,3929,ORDINAL,Irène Joliot-Curie,131,Chemistry
1918,1,3981,3985,DATE,Irène Joliot-Curie,131,Chemistry
Irène,1,3987,3992,PERSON,Irène Joliot-Curie,131,Chemistry
the Radium Institute,3,4063,4083,ORG,Irène Joliot-Curie,131,Chemistry
Marie's,1,4264,4271,PERSON,Irène Joliot-Curie,131,Chemistry
Poland,1,4290,4296,GPE,Irène Joliot-Curie,131,Chemistry
Irène,1,4298,4303,PERSON,Irène Joliot-Curie,131,Chemistry
1925,1,4334,4338,DATE,Irène Joliot-Curie,131,Chemistry
1924,1,4402,4406,DATE,Irène Joliot-Curie,131,Chemistry
Irène Curie,2,4408,4419,PERSON,Irène Joliot-Curie,131,Chemistry
Frédéric Joliot,2,4542,4557,PERSON,Irène Joliot-Curie,131,Chemistry
1928,1,4590,4594,DATE,Irène Joliot-Curie,131,Chemistry
Joliot-Curie,1,4595,4607,PERSON,Irène Joliot-Curie,131,Chemistry
Frédéric,1,4624,4632,PERSON,Irène Joliot-Curie,131,Chemistry
1932,1,4699,4703,DATE,Irène Joliot-Curie,131,Chemistry
Joliot-Curie,1,4705,4717,PERSON,Irène Joliot-Curie,131,Chemistry
Frédéric,1,4734,4742,PERSON,Irène Joliot-Curie,131,Chemistry
Marie's,1,4762,4769,PERSON,Irène Joliot-Curie,131,Chemistry
Carl David Anderson,3,5015,5034,PERSON,Irène Joliot-Curie,131,Chemistry
James Chadwick,2,5039,5053,PERSON,Irène Joliot-Curie,131,Chemistry
J. J. Thomson's,3,5140,5155,PERSON,Irène Joliot-Curie,131,Chemistry
1897,1,5185,5189,DATE,Irène Joliot-Curie,131,Chemistry
John Dalton's,2,5213,5226,PERSON,Irène Joliot-Curie,131,Chemistry
1933,1,5284,5288,DATE,Irène Joliot-Curie,131,Chemistry
Joliot-Curie,1,5290,5302,PERSON,Irène Joliot-Curie,131,Chemistry
first,1,5328,5333,ORDINAL,Irène Joliot-Curie,131,Chemistry
The Joliot-Curies,2,5381,5398,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
October 1933,2,5791,5803,DATE,Irène Joliot-Curie,131,Chemistry
the Seventh Solvay Conference,4,5838,5867,ORG,Irène Joliot-Curie,131,Chemistry
The Solvay Conferences,3,5869,5891,ORG,Irène Joliot-Curie,131,Chemistry
Irene,1,5966,5971,PERSON,Irène Joliot-Curie,131,Chemistry
46,1,6113,6115,CARDINAL,Irène Joliot-Curie,131,Chemistry
1934,1,6212,6216,DATE,Irène Joliot-Curie,131,Chemistry
the Joliot-Curies,2,6218,6235,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
Marie,1,6334,6339,PERSON,Irène Joliot-Curie,131,Chemistry
Pierre Curie,2,6344,6356,PERSON,Irène Joliot-Curie,131,Chemistry
the Joliot-Curies,2,6417,6434,FAC,Irène Joliot-Curie,131,Chemistry
one,1,6477,6480,CARDINAL,Irène Joliot-Curie,131,Chemistry
27,1,6765,6767,CARDINAL,Irène Joliot-Curie,131,Chemistry
The Nobel Prize,3,7228,7243,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
1935,1,7261,7265,DATE,Irène Joliot-Curie,131,Chemistry
Joliot-Curie,1,7337,7349,PERSON,Irène Joliot-Curie,131,Chemistry
the Faculty of Science,4,7381,7403,ORG,Irène Joliot-Curie,131,Chemistry
Irène's,1,7419,7426,ORG,Irène Joliot-Curie,131,Chemistry
Germany,1,7529,7536,GPE,Irène Joliot-Curie,131,Chemistry
Otto Hahn,2,7538,7547,PERSON,Irène Joliot-Curie,131,Chemistry
Fritz Strassman,2,7552,7567,PERSON,Irène Joliot-Curie,131,Chemistry
19 December 1938,3,7571,7587,DATE,Irène Joliot-Curie,131,Chemistry
Lise Meitner,2,7656,7668,PERSON,Irène Joliot-Curie,131,Chemistry
Otto Frisch,2,7673,7684,PERSON,Irène Joliot-Curie,131,Chemistry
Hahn,1,7713,7717,PERSON,Irène Joliot-Curie,131,Chemistry
Strassmann's,1,7722,7734,PERSON,Irène Joliot-Curie,131,Chemistry
Hungarian,1,7793,7802,NORP,Irène Joliot-Curie,131,Chemistry
Leo Szilard's,2,7813,7826,PERSON,Irène Joliot-Curie,131,Chemistry
Meitner,1,7858,7865,PERSON,Irène Joliot-Curie,131,Chemistry
1933,1,7874,7878,DATE,Irène Joliot-Curie,131,Chemistry
13 January 1939,3,7893,7908,DATE,Irène Joliot-Curie,131,Chemistry
Hahn,1,7914,7918,PERSON,Irène Joliot-Curie,131,Chemistry
Strassmann,1,7923,7933,PERSON,Irène Joliot-Curie,131,Chemistry
Lise Meitner's,2,8041,8055,PERSON,Irène Joliot-Curie,131,Chemistry
Irène's,1,8099,8106,PERSON,Irène Joliot-Curie,131,Chemistry
1948,1,8179,8183,DATE,Irène Joliot-Curie,131,Chemistry
the Joliot-Curies,2,8216,8233,FAC,Irène Joliot-Curie,131,Chemistry
first,1,8274,8279,ORDINAL,Irène Joliot-Curie,131,Chemistry
French,1,8280,8286,NORP,Irène Joliot-Curie,131,Chemistry
The Joliot-Curies,2,8304,8321,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
the Atomic Energy Commission,4,8380,8408,ORG,Irène Joliot-Curie,131,Chemistry
Commissariat à l'énergie atomique,4,8410,8443,ORG,Irène Joliot-Curie,131,Chemistry
CEA,1,8445,8448,ORG,Irène Joliot-Curie,131,Chemistry
Irène,1,8451,8456,PERSON,Irène Joliot-Curie,131,Chemistry
CEA,1,8485,8488,ORG,Irène Joliot-Curie,131,Chemistry
Irène's,1,8493,8500,ORG,Irène Joliot-Curie,131,Chemistry
Frédéric,1,8510,8518,PERSON,Irène Joliot-Curie,131,Chemistry
CEA,1,8544,8547,ORG,Irène Joliot-Curie,131,Chemistry
Zoé (Zéro énergie Oxyde et Eau,6,8562,8592,ORG,Irène Joliot-Curie,131,Chemistry
five kilowatts,2,8634,8648,QUANTITY,Irène Joliot-Curie,131,Chemistry
France,1,8725,8731,GPE,Irène Joliot-Curie,131,Chemistry
Joliot-Curie,1,8811,8823,PERSON,Irène Joliot-Curie,131,Chemistry
1946,1,8980,8984,DATE,Irène Joliot-Curie,131,Chemistry
Joliot-Curie,1,9133,9145,PERSON,Irène Joliot-Curie,131,Chemistry
1955,1,9171,9175,DATE,Irène Joliot-Curie,131,Chemistry
the Orsay Faculty of Sciences,5,9222,9251,ORG,Irène Joliot-Curie,131,Chemistry
the Paris-Saclay University,3,9276,9303,FAC,Irène Joliot-Curie,131,Chemistry
Paris,1,9314,9319,GPE,Irène Joliot-Curie,131,Chemistry
The Joliot-Curies,2,9347,9364,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
the Socialist Party,3,9469,9488,ORG,Irène Joliot-Curie,131,Chemistry
1934,1,9492,9496,DATE,Irène Joliot-Curie,131,Chemistry
Comité de vigilance,3,9502,9521,ORG,Irène Joliot-Curie,131,Chemistry
a year later,3,9554,9566,DATE,Irène Joliot-Curie,131,Chemistry
1936,1,9575,9579,DATE,Irène Joliot-Curie,131,Chemistry
Republican,1,9608,9618,NORP,Irène Joliot-Curie,131,Chemistry
the Spanish Civil War,4,9630,9651,EVENT,Irène Joliot-Curie,131,Chemistry
the same year,3,9656,9669,DATE,Irène Joliot-Curie,131,Chemistry
Joliot-Curie,1,9671,9683,PERSON,Irène Joliot-Curie,131,Chemistry
State for Scientific Research,4,9716,9745,ORG,Irène Joliot-Curie,131,Chemistry
French,1,9753,9759,NORP,Irène Joliot-Curie,131,Chemistry
the Centre National de la Recherche Scientifique,7,9813,9861,FAC,Irène Joliot-Curie,131,Chemistry
Frédéric,1,9864,9872,PERSON,Irène Joliot-Curie,131,Chemistry
Irène,1,9877,9882,PERSON,Irène Joliot-Curie,131,Chemistry
Moscow,1,9891,9897,GPE,Irène Joliot-Curie,131,Chemistry
two hundred and twentieth anniversary,5,9906,9943,DATE,Irène Joliot-Curie,131,Chemistry
the Russian Academy of Science,5,9947,9977,ORG,Irène Joliot-Curie,131,Chemistry
Russian,1,10009,10016,NORP,Irène Joliot-Curie,131,Chemistry
Frédéric's,1,10030,10040,PERSON,Irène Joliot-Curie,131,Chemistry
the Communist Party,3,10063,10082,ORG,Irène Joliot-Curie,131,Chemistry
Irène,1,10090,10095,PERSON,Irène Joliot-Curie,131,Chemistry
Ellis Island,2,10120,10132,LOC,Irène Joliot-Curie,131,Chemistry
third,1,10144,10149,ORDINAL,Irène Joliot-Curie,131,Chemistry
US,1,10162,10164,GPE,Irène Joliot-Curie,131,Chemistry
Spanish,1,10196,10203,NORP,Irène Joliot-Curie,131,Chemistry
Joint Antifascist Refugee Committee's,4,10221,10258,ORG,Irène Joliot-Curie,131,Chemistry
The Joliot-Curies,2,10271,10288,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
Pierre,1,10303,10309,PERSON,Irène Joliot-Curie,131,Chemistry
Marie's,1,10314,10321,PERSON,Irène Joliot-Curie,131,Chemistry
30 October 1939,3,10514,10529,DATE,Irène Joliot-Curie,131,Chemistry
the French Academy of Sciences,5,10606,10636,ORG,Irène Joliot-Curie,131,Chemistry
1949,1,10662,10666,DATE,Irène Joliot-Curie,131,Chemistry
Joliot-Curie's,1,10668,10682,PERSON,Irène Joliot-Curie,131,Chemistry
1946,1,10853,10857,DATE,Irène Joliot-Curie,131,Chemistry
Institut Curie,2,10890,10904,ORG,Irène Joliot-Curie,131,Chemistry
Joliot-Curie,1,10906,10918,PERSON,Irène Joliot-Curie,131,Chemistry
the National Committee of the Union of French Women,9,10987,11038,ORG,Irène Joliot-Curie,131,Chemistry
Comité National de l'Union des Femmes Françaises,7,11040,11088,ORG,Irène Joliot-Curie,131,Chemistry
the World Peace Council,4,11094,11117,ORG,Irène Joliot-Curie,131,Chemistry
The Joliot-Curies,2,11119,11136,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
French,1,11167,11173,NORP,Irène Joliot-Curie,131,Chemistry
Irène,1,11192,11197,PERSON,Irène Joliot-Curie,131,Chemistry
Frédéric,1,11216,11224,PERSON,Irène Joliot-Curie,131,Chemistry
Irène,1,11315,11320,PERSON,Irène Joliot-Curie,131,Chemistry
Frédéric,1,11325,11333,PERSON,Irène Joliot-Curie,131,Chemistry
Joliot-Curie,1,11363,11375,PERSON,Irène Joliot-Curie,131,Chemistry
1926,1,11398,11402,DATE,Irène Joliot-Curie,131,Chemistry
The Joliot-Curies,2,11404,11421,WORK_OF_ART,Irène Joliot-Curie,131,Chemistry
two,1,11426,11429,CARDINAL,Irène Joliot-Curie,131,Chemistry
Hélène,1,11440,11446,PERSON,Irène Joliot-Curie,131,Chemistry
